Pillar Box,HIGH STREET BATHEASTON,BA1,1037,BOX800013,377723,167409,BA COLL - BATH,2603,Wall Box A Type,17:00,12:45,51.4052562343249,-2.32165130917529
Pillar Box,BATHFORD PO,BA1,1038,BOX800015,379126,166873,BA COLL - BATH,2603,Penfold,17:30,12:30,51.4004904752965,-2.30144984166045
Pillar Box,LONGACRE,BA1,1004,BOX800123,375412,165836,BA COLL - BATH,2603,Penfold,17:15,11:30,51.3910167819967,-2.3547649692158
Pillar Box,MOUNT BEACON,BA1,1025,BOX800140,375023,166258,BA COLL - BATH,2603,Ludlow Box,17:30,11:30,51.3947940908146,-2.36038536118749
Pillar Box,ROYAL UNITED HOSPITAL,BA1,299,BOX800273,372908,165929,BA COLL - BATH,2603,Penfold,17:30,11:30,51.3917384389095,-2.39075853410151
Pillar Box,SAFEWAY,BA1,354,BOX800395,375694,165908,BA COLL - BATH,2603,Penfold,16:15,11:30,51.3916763723341,-2.35071712225173
Pillar Box,UPPER SWAINSWICK,BA1,17,BOX800463,375933,168376,BA COLL - BATH,2603,Lamp Box Pier,10:00,10:00,51.4138774205706,-2.34745048679556
Pillar Box,BATH SPA STATION,BA1,71,BOX800366,375275,164354,BA COLL - BATH,2603,Lamp Box Pier,17:30,11:30,51.377685495306,-2.35663021997598
Pillar Box,BATH SPA STATION,BA1,217,BOX800367,375269,164337,BA COLL - BATH,2603,Lamp Box Pier,17:30,11:30,51.3775323781682,-2.35671523574082
Pillar Box,BATH HEAD OFICE,BA1,500,BOX800010,375037,164995,BA COLL - BATH,2603,Lamp Box Wall,17:30,13:00,51.3834385419855,-2.36009492771223
Pillar Box,BATH DELIVERY OFFICE,BA1,501,BOX800300,375338,164450,BA COLL - BATH,2603,B Type,18:30,13:00,51.3785514272614,-2.35573176611583
Pillar Box,GLOUCESTER ROAD,BA1,290,BOX800290,375285,169819,BA COLL - BATH,2603,Lamp Box Pier,11:00,10:30,51.4268239699391,-2.35686904721812
Pillar Box,CRESCENT GARDENS,BA1,70,BOX800063,374424,165017,BA COLL - BATH,2603,B Type,17:30,13:00,51.3836089361002,-2.36890485939889
Pillar Box,NORTHEND,BA1,24,BOX800154,377828,168133,BA COLL - BATH,2603,Penfold,12:15,12:00,51.4117701663986,-2.32018731463193
Pillar Box,LOWER BOROUGH WALLS,BA1,1002,BOX800478,375041,164593,BA COLL - BATH,2603,A Type,17:30,12:00,51.3798241617861,-2.3600090715007
Pillar Box,WESTON POST OFFICE,BA1,1021,BOX800247,372740,166496,BA COLL - BATH,2603,A Type,17:30,12:30,51.396828471407,-2.39321672739319
Pillar Box,WINSLEY HILL,BA2,154,BOX801343,378604,160988,BA COLL - BATH,2603,B Type,10:00,09:00,51.3475559771665,-2.30859715514448
Pillar Box,MIDDLE STOKE,BA2,140,BOX800317,378115,160671,BA COLL - BATH,2603,Lamp Box Pier,10:00,09:00,51.3446869412407,-2.31559866495841
Pillar Box,CLAVERTON,BA2,130,BOX800047,378954,164122,BA COLL - BATH,2603,Lamp Box Pier,12:00,11:00,51.375748533176,-2.30375832385197
Pillar Box,TELLISFORD,BA2,43,BOX800221,380015,155594,BA COLL - BATH,2603,Wall Box B Type,16:15,08:30,51.299107005181,-2.28803362071266
Pillar Box,MIDFORD LANE,BA2,169,BOX800261,377963,160676,BA COLL - BATH,2603,Lamp Box Pier,12:00,10:30,51.3447259947063,-2.31778126853917
Pillar Box,MILL LANE,BA2,126,BOX800135,377288,162004,BA COLL - BATH,2603,B Type,11:30,09:30,51.3566400143737,-2.32755756724157
Pillar Box,PARRYS HILL,BA2,204,BOX800163,377025,162256,BA COLL - BATH,2603,Lamp Box Pier,11:30,11:00,51.3588952434732,-2.33135084487995
Pillar Box,BRASSKNOCKER HILL,BA2,94,BOX800029,377978,162675,BA COLL - BATH,2603,Lamp Box Pier,12:00,11:00,51.3627006229621,-2.31769030067384
Pillar Box,CLAVERTON DOWN (FLATWOODS ROAD,BA2,194,BOX800048,377774,163005,BA COLL - BATH,2603,A Type,12:00,12:00,51.3656598299239,-2.32064105115134
Pillar Box,UNIVERSITY,BA2,107,BOX800229,377296,164229,BA COLL - BATH,2603,B Type,17:00,11:45,51.3766463986805,-2.32758550479422
Pillar Box,QUARRY ROCK GARDENS,BA2,251,BOX800175,377030,164029,BA COLL - BATH,2603,Lamp Box Pier,17:30,12:30,51.374837349859,-2.33139417550264
Pillar Box,DOWN LANE,BA2,170,BOX800067,377521,165917,BA COLL - BATH,2603,B Type,17:30,12:30,51.3918329904469,-2.32446028586805
Pillar Box,SHAFT ROAD (TOP),BA2,88,BOX800194,376553,162711,BA COLL - BATH,2603,B Type,17:30,11:30,51.3629669885831,-2.33815966810515
Pillar Box,ST WINIFREDS DRIVE,BA2,336,BOX800192,376607,162565,BA COLL - BATH,2603,Lamp Box Pier,16:00,11:00,51.3616564691552,-2.33737442054528
Pillar Box,HADLEY ARMS,BA2,189,BOX800091,376087,162652,BA COLL - BATH,2603,B Type,17:15,11:30,51.3624169681682,-2.34484877551247
Pillar Box,PRIOR PARK COLLEGE,BA2,236,BOX800171,376022,162933,BA COLL - BATH,2603,B Type,17:15,11:30,51.3649408195871,-2.34580139170451
Pillar Box,TYNING ROAD,BA2,121,BOX800228,376268,162367,BA COLL - BATH,2603,B Type,17:30,11:30,51.3598620235468,-2.34223001560731
Pillar Box,SUMMER LANE,BA2,266,BOX800216,376234,162157,BA COLL - BATH,2603,Lamp Box Pier,16:30,08:30,51.3579723828884,-2.34270421881185
